sample_id,method,test_role,source_family,sensor_strategy,noise_level,sensor_count_bin,rmse,mae,relative_l2,maximum_absolute_error,source_integral_error,source_peak_value_error,source_peak_location_distance,nonnegative_violation_fraction,boundary_maximum_absolute,source_squared_error_sum,source_absolute_error_sum,source_target_squared_sum,source_valid_node_count,source_global_maximum_absolute,source_integral_error_sum,nonnegative_violation_count,boundary_value_count,boundary_global_maximum_absolute,physics_temperature_rmse,physics_temperature_mae,clean_sensor_residual_rms,noisy_measurement_residual_rms,clean_relative_sensor_residual,noisy_relative_sensor_residual,temperature_squared_error_sum,temperature_absolute_error_sum,temperature_node_count,clean_sensor_squared_error_sum,clean_sensor_count,clean_sensor_reference_squared_sum,noisy_sensor_squared_error_sum,noisy_sensor_count,noisy_sensor_reference_squared_sum
syn-656e8db6a9906f58fdabf82b,full_residual_attention,test_id,elongated_source,regular_grid,0.01,"[120,161)",0.258776876562446,0.14338548979896706,0.3614522648658961,1.2112804797632597,-9.207622065387739,-1.081613459414616,2.8284271247461903,0.0,0.0,60.268924659073875,129.04694081907036,461.30859027558057,900,1.2112804797632597,-9.207622065387739,0,124,0.0,0.0012084378516000283,0.000695309534007753,0.0012330134998691236,0.0013592007899541141,0.06220945646237676,0.06849120137300599,0.0014953697701680048,0.7119969628239391,1024,0.00019308093093915713,127,0.04989150104890962,0.00023462320200130977,127,0.050015128554615686
syn-656e8db6a9906f58fdabf82b,residual_no_attention,test_id,elongated_source,regular_grid,0.01,"[120,161)",0.21194831049733284,0.10689751181462727,0.29604344051689024,0.9853952614432306,-1.9491091065034993,-0.5394148014251141,5.0,0.0,0.0,40.42987769040643,96.20776063316454,461.30859027558057,900,0.9853952614432306,-1.9491091065034993,0,124,0.0,0.0009046413680205507,0.0005705030633125448,0.0009155579791101661,0.0010174512652140221,0.046192814795848615,0.05127017288986853,0.0008380170288477118,0.5841951368320458,1024,0.00010645729446526099,127,0.04989150104890962,0.00013147129878987303,127,0.050015128554615686
syn-656e8db6a9906f58fdabf82b,direct_sparse_mask,test_id,elongated_source,regular_grid,0.01,"[120,161)",0.21502925064262296,0.11116070023515634,0.3003468110816194,1.1300851126986484,8.282891467966067,-0.7052945278350262,4.47213595499958,0.0,0.0,41.61382076873517,100.04463021164071,461.30859027558057,900,1.1300851126986484,8.282891467966067,0,124,0.0,0.0010477843676567342,0.0007584277094616193,0.001090417294951825,0.001172121190800888,0.05501502395823595,0.05906411260651298,0.0011242005310523624,0.7766299744886982,1024,0.000151004254395517,127,0.04989150104890962,0.00017448124691241045,127,0.050015128554615686
syn-656e8db6a9906f58fdabf82b,identity,test_id,elongated_source,regular_grid,0.01,"[120,161)",0.7084702959135011,0.31114488737319673,0.9895713884866828,3.095334305256893,-272.35403687802983,-3.092689491511816,3.1622776601683795,0.0,0.0,451.7371441725875,280.0303986358771,461.30859027558057,900,3.095334305256893,-272.35403687802983,0,124,0.0,0.01880135798716059,0.01342674667505625,0.019264665874958304,0.019289245894417616,0.9719637239475976,0.9720003362656867,0.3619748476532402,13.7489885952576,1024,0.04713317361177044,127,0.04989150104890962,0.04725352591126397,127,0.050015128554615686
syn-656e8db6a9906f58fdabf82b,smoothness,test_id,elongated_source,regular_grid,0.01,"[120,161)",0.6504767452100881,0.5067220091975654,0.9085676275331593,2.6601144198509736,116.84220556857866,-2.6544501406028416,8.06225774829855,0.0,0.0,380.8079964531989,456.0498082778089,461.30859027558057,900,2.6601144198509736,116.84220556857866,0,124,0.0,0.007935391258049339,0.00593641404637193,0.00794961646052755,0.007964499235315461,0.4010834586533518,0.40133740724176525,0.06448172484436568,6.078887983484856,1024,0.008025943037425303,127,0.04989150104890962,0.008056022504806252,127,0.050015128554615686
syn-ff23b3383cef3167c05425eb,full_residual_attention,test_id,elongated_source,random,0.03,"[120,161)",0.16332094129134378,0.09618757137850353,0.452690727127046,0.657505014800304,-41.93674402023814,0.3790521005880283,9.219544457292887,0.0,0.0,24.006356877861506,86.56881424065318,117.14481232628182,900,0.657505014800304,-41.93674402023814,0,124,0.0,0.001226026612058845,0.0007842710313771313,0.0012649883614065,0.0015919495608883098,0.08915073498020616,0.11280088389067762,0.0015392166435599253,0.8030935361301824,1024,0.00020162463986623163,126,0.025368439247270082,0.0003193222289559728,126,0.025095979252657292
syn-ff23b3383cef3167c05425eb,residual_no_attention,test_id,elongated_source,random,0.03,"[120,161)",0.11878976486752266,0.07886935791137527,0.32925982796781617,0.3996950169340623,-2.0019830622818233,0.34068947832698093,6.082762530298219,0.0,0.0,12.69990741355319,70.98242212023774,117.14481232628182,900,0.3996950169340623,-2.0019830622818233,0,124,0.0,0.0017509491602335388,0.001171994939943481,0.0018572026703853792,0.002172921298798495,0.13088735685122435,0.1539668398743608,0.0031394027128038757,1.2001228185021244,1024,0.0004345994216197095,126,0.025368439247270082,0.0005949199583172894,126,0.025095979252657292
syn-ff23b3383cef3167c05425eb,direct_sparse_mask,test_id,elongated_source,random,0.03,"[120,161)",0.13695965300476481,0.08467045947509638,0.3796228727043284,0.5878475891379714,-33.992345900192475,0.1497732977163242,1.4142135623730951,0.0,0.0,16.882151896067022,76.20341352758675,117.14481232628182,900,0.5878475891379714,-33.992345900192475,0,124,0.0,0.0008922256312418038,0.0006323604446824831,0.0010202626596049161,0.0014457576602453757,0.07190355955173043,0.10244215393130669,0.0008151721748939113,0.6475370953548627,1024,0.00013115792271759622,126,0.025368439247270082,0.00026336711673193106,126,0.025095979252657292
syn-ff23b3383cef3167c05425eb,identity,test_id,elongated_source,random,0.03,"[120,161)",0.2030134643938417,0.14670633842961445,0.562709913905571,0.6630231319224787,-56.74133743703092,-0.36552383128908517,5.0,0.0,0.0,37.09302005267068,132.035704586653,117.14481232628182,900,0.6630231319224787,-56.74133743703092,0,124,0.0,0.004095786688299135,0.002777898918235061,0.003800300057041251,0.0038011158050318544,0.26782819001895525,0.2693359344495588,0.01717807984235356,2.8445684922727024,1024,0.0018197273459670145,126,0.025368439247270082,0.0018205086517711331,126,0.025095979252657292
syn-ff23b3383cef3167c05425eb,smoothness,test_id,elongated_source,random,0.03,"[120,161)",0.2201578324211952,0.19997895873844243,0.6102304361795121,0.4240559338790335,65.62358575502472,-0.41525637442831825,4.123105625617661,0.0,0.0,43.622524058759154,179.9810628645982,117.14481232628182,900,0.4240559338790335,65.62358575502472,0,124,0.0,0.0020135596476079367,0.0015911386458210624,0.0019221852579090267,0.0020692294723493134,0.1354670396494182,0.14661954071170408,0.004151728593382398,1.629325973320768,1024,0.00046554431688107176,126,0.025368439247270082,0.0005394955367641163,126,0.025095979252657292
syn-dd432ad6e1fc9cac0206d52e,full_residual_attention,test_id,elongated_source,regular_grid,0.0,"[120,161)",0.2872318019363835,0.15320517726143684,0.2956275500360334,1.6043791921470727,-39.85144363561625,-0.062361375592334234,1.0,0.0,0.0,74.25189723925965,137.88465953529317,849.6063436720816,900,1.6043791921470727,-39.85144363561625,0,124,0.0,0.0015864591963031746,0.0009348824796587751,0.0015368436539618293,0.0015368436539618293,0.04414932330937095,0.04414932330937095,0.0025772572482917525,0.9573196591705857,1024,0.0003779021466756395,160,0.19387921656745116,0.0003779021466756395,160,0.19387921656745116
syn-dd432ad6e1fc9cac0206d52e,residual_no_attention,test_id,elongated_source,regular_grid,0.0,"[120,161)",0.22736020042906716,0.12147949183956804,0.23400590942723426,1.1168362648819055,9.328013924565369,0.011953933932201899,1.4142135623730951,0.0,0.0,46.52339466523103,109.33154265561123,849.6063436720816,900,1.1168362648819055,9.328013924565369,0,124,0.0,0.0017915594771654975,0.0013026413042791993,0.0017910617830741774,0.0017910617830741774,0.05145231626141994,0.05145231626141994,0.0032867178088668274,1.3339046955819,1024,0.0005132643697262163,160,0.19387921656745116,0.0005132643697262163,160,0.19387921656745116
